university,department_code,course_number,title,description,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal
Louisiana State University,ANTH,4021,Advanced Field Methods in Archaeology (3-6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4024,Aerial Photo Interpretation and Image Processing (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4028,Ancient Maya in the Media (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANSC,7061,Research in Animal Science (1-6),,False,False,False,False
Louisiana State University,ANTH,4032,"Religion, Gender and Society (3)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4019,Geoarchaeology (4),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4020,Method and Theory in Archaeology (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4023,Latin American Cultures (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4017,Louisiana Archaeology (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4042,Enterprise Geographic Information Systems (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4050,Black Music in America (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4025,Archaeology of Foodways (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4074,Place and Culture (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4031,Comparative Religions (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4082,Social and Cultural Anthropology (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4083,Environmental Change of the Ice Age (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4022,Ancient Civilizations of South America (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4053,African-American Cultures (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4090,Ethnographic Methodology (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4085,History of Anthropological Theory (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4086,Human-Environment Interactions (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4470,Folklore of the African Diaspora (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4004,The North American Indians (3),,False,False,False,False
Louisiana State University,ANTH,4909,Undergraduate Seminar in Anthropology (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4060,Language and Culture (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4040,Physical Anthropology (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4087,"Gender, Place and Culture (3)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4070,"Medicine, Bodies and Power (3)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4051,Africa (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7032,Comparative Studies in World Costume (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7070,"Ritual: Theory, Context and Performance (3)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7074,Poetics of Place (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANSC,4040,Quality Assurance in the Food Industry (4),,False,False,False,False
Louisiana State University,ANTH,7200,Human Fertility (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7108,Mesoamerican Archaeology Seminar (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4997,Special Topics in Anthropology (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7760,Readings in Creolization (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7766,Readings in the Caribbean and Louisiana (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4999,Honors: Independent Reading and Research in Anthropology (1-6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7906,Nature of Culture (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7936,Advanced Qualitative Research in Geography and Anthropology (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4475,American Folklore (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4450,African American Folklore (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7962,Field Methods in Linguistics (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7999,Research in Anthropology (1-6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4998,Independent Reading and Research in Anthropology (1-6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,4440,Vernacular Architecture and Material Culture (3),,False,False,False,False
Louisiana State University,ANTH,8000,Thesis Research (1-12 per sem.),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARAB,1101,Beginning Arabic (4),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARAB,2001,Arabic Culture (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7901,Introduction to Graduate Study (1),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARAB,1102,Beginning Arabic (4),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARAB,2080,Arabic Conversation (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARAB,2102,Intermediate Arabic (4),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARAB,3102,Advanced Arabic II (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7943,Paleoclimatology (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARAB,3101,Advanced Arabic I (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7954,Anthropology of Complex Societies (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARAB,2101,Intermediate Arabic (4),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,2001,Architectural Design III (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,1002,Architectural Design II (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,2006,Architectural Topics (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,2008,History of Architecture II (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,2101,Honors: Architectural Design III (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7060,Conversation and Discourse (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,2102,Honors: Architectural Design IV (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,1102,Honors: Architectural Design II (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,2003,Architectural Techniques (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,3000,Supervised Independent Study and Research (1-3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,3001,Architectural Design V (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,3002,Architectural Design VI (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,3003,Architectural Structures I (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,3008,Environmental Control Systems (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,3101,Honors: Architectural Design V (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,9000,Dissertation Research (1-12 per sem.),,False,False,False,False
Louisiana State University,ARCH,3102,Honors: Architectural Design VI (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,1001,Architectural Design I (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4002,Architectural Design VIII (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4007,History of Architecture III (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,2007,History of Architecture I (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,3007,Architectural Systems (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4031,Architectural Structures III (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,2401,Appreciation of Architecture (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4041,Issues in Sustainability (3),The General Education Component of Undergraduate Education,False,False,False,True
Louisiana State University,ANTH,7909,Selected Topics in Anthropology (3),,False,False,False,False
Louisiana State University,ARCH,4072,Community Design Studies (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4062,Urban Design and Planning (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4090,Restoration Studies (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4101,Honors: Architectural Design VII (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4155,Recording Historic Structures (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4003,Intensive Design Studio (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4353,Principles and Practices of Land Development (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4102,Honors: Architectural Design VIII (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4001,Architectural Design VII (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,3004,Architectural Structures II (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ANTH,7081,Conceptual Issues in Human Evolution (3),,False,False,False,False
Louisiana State University,ARCH,2002,Architectural Design IV (6),,False,False,False,False
Louisiana State University,ARCH,5001,Comprehensive Architectural Design (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,5002,Architectural Design Concentration (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,5005,Advanced Architectural Techniques (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4700,Research Methods (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4440,Vernacular Architecture and Material Culture (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,5006,Professional Practice (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4202,Architectural Design VIII Off-Campus (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,5101,Honors: Comprehensive Architectural Design (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,7001,Graduate Design Studio I (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4993,Advanced Computer Aided Architectural Graphics (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,7002,Graduate Design Studio II (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4051,Advanced 20th Century Architectural History (3),,False,False,False,False
Louisiana State University,ARCH,5004,Concentration Seminar (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,7004,Graduate Design Studio IV (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,7600,Seminar in Architecture (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,7006,Graduate Design Studio VI (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,7900,Architectural Studies/Research (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,8000,Thesis Research (1-12 per sem.),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4032,Advanced Architectural Technology (3),,False,False,False,False
Louisiana State University,ARCH,5008,Community Design Practicum (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1661,Introduction to Ceramics: Handbuilding (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1662,Introduction to Ceramics: Wheel Throwing (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2655,Basic Jewelry/Metalsmithing (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,5003,Advanced Architectural Topics (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2661,Intermediate Ceramics (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4655,"Advanced Jewelry/Metalsmithing (3,6)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4661,Advanced Ceramics (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4691,Senior Project (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,4221,Selected Topics in Architecture (3),,False,False,False,False
Louisiana State University,ART,7600,"Graduate Ceramics (3,6)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2050,Digital Art I (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,7003,Graduate Design Studio III (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2656,"Intermediate Jewelry/Metalsmithing (3,6)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,5202,Architectural Design Concentration Off-Campus (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,5102,Honors: Architectural Design Concentration (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2210,Creative Coding (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4651,"Special Studies in Jewelry/Metalsmithing (3,6)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2551,Typography for Visual Communications (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARCH,7005,Graduate Design Studio V (6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4059,Digital Media Capstone (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4230,Virtual Space and Motion (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4550,Digital Imaging for Visual Communications (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,7255,Digital Art Seminar (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1001,Introduction to Fine Arts (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1008,Introduction to Two-Dimensional Composition (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2662,Honors: Intermediate Ceramics (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1009,Introduction to Three-Dimensional Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4220,Advanced Moving Image (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1010,Introduction to Drawing (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1012,Three-Dimensional Design (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1011,Two-Dimensional Design (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2220,Moving Image (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4030,Independent Study in Studio Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4050,Digital Art III (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4055,Digital Art IV (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,7042,Visiting Artist Seminar (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,8000,Thesis Research (1-12 per sem.),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1551,Basic Design (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4020,Special Topics in Studio (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2545,Honors: Letter Forms (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4080,Performance Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2055,Digital Art II (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2554,Graphic Design I (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4290,Digital Art Synthesis (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2564,Graphic Abstraction (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2230,Virtual Space (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4526,Prepress Production Techniques (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4240,Topics in Digital Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4541,Special Studies in Graphic Design (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4641,Special Studies in Ceramics (3),,False,False,False,False
Louisiana State University,ART,2544,Letter Forms (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4551,Graphic Design II (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1013,Studio Art Abroad (3),,False,False,False,False
Louisiana State University,ART,4553,Digital Imaging Techniques (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4555,Graphic Design III (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4564,Senior Graphic Design (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4561,Survey of Graphic Design (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2552,Color Design (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4527,Applied Typography (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4514,Experimental Design (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,7553,Graduate Research in Design (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,7250,Digital Art Praxis (3),,False,False,False,False
Louisiana State University,ART,1849,Introduction to Painting (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2555,Honors: Graphic Design I (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4560,Interactive Media for Visual Communications (3),,False,False,False,False
Louisiana State University,ART,4574,Graphic Design Synthesis (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2879,Figure Drawing II (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2881,Painting II (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2883,Water Media Painting (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4800,Senior Project Painting (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4841,Special Studies in Painting and Drawing (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4567,Interactive Multimedia Design (3),,False,False,False,False
Louisiana State University,ART,1847,Drawing and Composition (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2880,Intermediate Drawing (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1848,Beginning Figure Drawing (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2882,Abstract Painting (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4886,Landscape Painting (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,7554,Graduate Research in Design (3),,False,False,False,False
Louisiana State University,ART,4880,Figure Painting (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,7800,"Graduate Painting (3,6)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4882,Advanced Water Media Painting (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2995,Basic Photography (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,7500,"Graduate Graphic Design (3,6)",,False,False,False,False
Louisiana State University,ART,2997,Honors: Intermediate Photography (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2996,Intermediate Photography (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,3996,Color Photography I (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,3994,Advanced Photography (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4941,Special Studies in Photography (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4992,Concepts in Advanced Digital Photography (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2800,Honors: Painting II (3),,False,False,False,False
Louisiana State University,ART,7556,Graduate Research in Design (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4889,Advanced Drawing Workshop (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4998,Senior Project: Photography (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4884,Painting IV (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2332,Silkscreen Printing (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4887,Advanced Figure Drawing III (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2352,Relief Printmaking (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,7900,"Graduate Photography (3,6)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4881,Painting III (3),,False,False,False,False
Louisiana State University,ART,2360,Intermediate Printmaking (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4996,Color Photography II (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4994,Large Format Photography (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2361,Honors: Intermediate Printmaking (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2363,Intaglio (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2371,Lithography (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4300,Senior Project: Printmaking (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4360,Advanced Printmaking (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4366,"Special Studies in Printmaking (3,6)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2392,Digital Printmaking (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4380,Monotype and Monoprint (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4390,Large Format Printmaking (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4391,Digital & Alternative Print Media (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4381,Advanced Book Arts (3 or 6),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,7300,"Graduate Printmaking (3,6)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4383,Letterpress Printmaking (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2342,Papermaking (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2761,Intermediate Sculpture (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4761,Advanced Sculpture (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,7700,"Graduate Sculpture (3,6)",The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,1440,Historical Survey of the Arts (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,1441,Historical Survey of the Arts (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,2381,Book Arts (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,2401,Art of the Ancient Near East and Egypt (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1360,Introduction to Printmaking (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,2469,Italian Renaissance Art (3),The General Education Component of Undergraduate Education,False,True,False,False
Louisiana State University,ART,4997,Alternative Photographic Processes (3),,False,False,False,False
Louisiana State University,ART,4762,Senior Project: Sculpture (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,2480,Introduction to Museum Studies (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4401,History of Prints (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4405,Early Christian and Byzantine Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,2470,Survey of Modern to Contemporary Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,3992,Introduction to Digital Photography (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4406,Romanesque Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,4741,"Special Studies in Sculpture (3,6)",,False,False,False,False
Louisiana State University,ART,7881,Painting Seminar (3),,False,False,False,False
Louisiana State University,ARTH,4409,Early Greek Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4422,History of Modern Design (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4423,Early Renaissance Painting in Italy (3),The General Education Component of Undergraduate Education,False,True,False,False
Louisiana State University,ARTH,4425,Renaissance Sculpture in Italy (3),The General Education Component of Undergraduate Education,False,True,False,False
Louisiana State University,ARTH,4410,Later Greek Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ART,1762,Sculpture I (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4433,18th Century European Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4412,Gothic Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4413,Early Netherlandish and German Painting (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4441,Chinese Painting (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,2411,Survey of Asian Art (3),,False,False,False,False
Louisiana State University,ARTH,4404,The Art of Rome (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4444,Southeast Asian Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4449,Islamic Art and Architecture (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4420,Studies in Art History (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4442,Japanese Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4429,Southern Baroque Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,2402,Classical Art and Archaeology (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4443,Indian Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4467,Latin American Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4468,Issues in Contemporary Art (3),The General Education Component of Undergraduate Education,False,False,False,False
Louisiana State University,ARTH,4469,Art of the American South: 1560-1861 (3),The General Education Component of Undergraduate Education,False,False,False,False
