university,department_code,course_number,title,description,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal
University of Tennessee Knoxville,BSE,221,Mass and Energy in Biosystems,,False,False,False,False
University of Tennessee Knoxville,BIOL,250,General Ecology,,False,False,False,True
University of Tennessee Knoxville,BSE,201,Career Opportunities,Activities and opportunities in the fields of specialization; required training for each area; projected career activities.,False,False,False,False
University of Tennessee Knoxville,BIOL,157,Honors Experimental Biology,Integrated lecture/laboratory practicum designed as an inquiry-based course with hands-on experimentation to explore the nature of scientific research and unifying concepts and principles of biology. Properties of life and common themes in living systems using plant and animal subjects for experimentation.,False,False,False,False
University of Tennessee Knoxville,BSE,321,"Biothermodynamics, Heat and Mass Transfer",,False,False,False,False
University of Tennessee Knoxville,BSE,401,Biosystems Engineering Design I,"First course of a capstone design sequence. Review of fundamental engineering principles and design proposal generation. Design proposals will include preliminary engineering analyses, extensive documentation, and multiple individual and group presentations.",False,False,False,False
University of Tennessee Knoxville,BSE,404,Engineering Project Management,"Fundamentals and theory of engineering design and engineering project management, use of computerized project management tools, ethical responsibilities and contemporary issues in biosystems engineering, incorporation of economic considerations in engineering design, individual professional and portfolio development.",False,False,False,False
University of Tennessee Knoxville,BSE,416,Environmental Hydrology,,False,False,False,False
University of Tennessee Knoxville,BSE,402,Biosystems Engineering Design II,"Culmination of capstone design sequence. Intensive design experience on project chosen and approved in 401. Analysis, construction, testing, evaluation, and reporting required. Periodic oral and written reports and submission of design to external engineering design competition or display required .",False,False,False,False
University of Tennessee Knoxville,BIOL,398,Honors: Practicum in Biological Research,Required of (but not limited to) Threshold Biology Scholars. Rotation through 3-5 modules of required and elective experience in participating laboratories.,False,False,False,False
University of Tennessee Knoxville,BSE,444,Practicum,,False,False,False,False
University of Tennessee Knoxville,BCMB,403,Advanced Genetics Laboratory,,False,False,False,False
University of Tennessee Knoxville,BSE,451,Electronic Systems,Basic electronics with biological applications. Analog and digital electronics; sensing and controlling physical and environmental parameters; sensor selection and interfacing; signal conditioning; process control. Includes laboratory experiments and design projects.,False,False,False,False
University of Tennessee Knoxville,BSE,480,Selected Topics in Biosystems Engineering,Current trends and problems in biosystems engineering.,False,False,False,False
University of Tennessee Knoxville,BSET,202,Materials and Fabrication,,False,False,False,False
University of Tennessee Knoxville,BSET,326,GIS/GPS Applications in Agriculture and Environmental Science,,False,False,False,False
University of Tennessee Knoxville,BSE,470,Special Problems in Biosystems Engineering,"Selection, analysis solution, and report of problem.",False,False,False,False
University of Tennessee Knoxville,BSET,414,CAD Applications to Biosystems Engineering Technology,,False,False,False,False
University of Tennessee Knoxville,BSET,432,Agricultural Machinery and Tractors,"Functions, selection, matching, and management of agricultural machinery systems. Tractor power ratings, engine and transmission systems, hydraulic systems, hitching, and ballasting. Field and material capacity, field efficiency, cost analysis, and machinery replacement strategies. Functional analyses of tillage operations, planters and drills, no-tillage systems, hay harvest systems, forage and small grain harvesting, and cotton harvesting. Crop drying processes, off-road machinery safety considerations, and operator ergonomics.",False,False,False,False
University of Tennessee Knoxville,BME,473,Applied Biomechanics,Applications of biomechanics to the industrial and orthopedic area. Design of orthopedic implant devices; biomechanics of injury and protection.,False,False,False,False
University of Tennessee Knoxville,BSET,434,Production Monitoring and Automation,"Precision technologies for monitoring and control of agricultural systems. Applications include yield monitoring; variable rate control and sensing systems for planters, sprayers, soil applied nutrients, water management, crop health, and pest pressure; electronic information transfer; and GPS-based vehicle guidance.",False,False,False,False
University of Tennessee Knoxville,BSET,452,Small Internal Combustion Engines,,False,False,False,False
University of Tennessee Knoxville,BSET,474,Environmental Instrumentation and Monitoring,"Equipment and techniques commonly used to measure all aspects of hydrologic cycle ― precipitation, runoff, streamflow, and subsurface water movement. Sampling of all flows for contaminants. Design of monitoring systems. Analysis of data.",False,False,False,False
University of Tennessee Knoxville,BSET,462,Agricultural Chemical Application Technology,"Equipment for application of liquid, solid, and gaseous agricultural chemicals; system components; operational characteristics; calibration; selection and management; safety considerations; materials handling and disposal methods.",False,False,False,False
University of Tennessee Knoxville,BUAD,100,Approaches to the College of Business Administration,"Integration into the College of Business Administration with emphasis on academic advising, major exploration, career planning, university resources and services, and reinforcement of academic survival skills such as time management and study skills.",False,False,False,False
University of Tennessee Knoxville,BUAD,217,Leadership Seminar: Approaches,,False,False,False,False
University of Tennessee Knoxville,BUAD,201,Business Functions,"Understanding how business works through application and integration of fundamental business functions. Includes aspects of marketing, finance, logistics, operations, organizational behavior, and information management.",False,False,False,False
University of Tennessee Knoxville,BUAD,317,Leadership Seminar: Thesis Preparation,,False,False,False,False
University of Tennessee Knoxville,BME,495,Special Project in Biomedical Engineering,Problems related to recent developments and practice.,False,False,False,False
University of Tennessee Knoxville,BUAD,320,Business Career Planning and Placement,,False,False,False,False
University of Tennessee Knoxville,BUAD,332,CBM I: Demand Management,"Analysis of current and future markets opportunities. Translation of identified opportunities into strategies to select, acquire, and retain customers that are consistent with overall organizational objectives. Includes design, execution, and evaluation of strategies from the perspective of an organization within a channel of distribution context.",False,False,False,False
University of Tennessee Knoxville,BUAD,337,Honors: CBM I: Supply Chain Management,Coordinating the end-to-end relationships between supply chain members from inputs to delivery of product/services. Understanding impact of demand and supply information flows across the supply chain. Emphasis on integrating activities through improved processes and relationships to achieve and maintain competitive advantage.,False,False,False,False
University of Tennessee Knoxville,BUAD,341,CBM II: Lean Operations,"Design of the product delivery system in manufacturing and service operations. The dynamics of the supply chain. Managing flows in manufacturing and service processes. Specific techniques for designing process design, such as pull replenishment, cellular layout, standard work, and mixed model sequencing.",False,False,False,False
University of Tennessee Knoxville,BSE,231,Biochemistry for Engineers,,False,False,False,False
University of Tennessee Knoxville,BUAD,342,CBM II: Information Management,"Emphasis on the concepts, structure, components (input, processes, output, feedback, and control) of information systems, and database design and management. Includes the role, function, and integration of information systems and technology into business activities.",False,False,False,False
University of Tennessee Knoxville,BSE,431,Bioprocess Engineering,,False,False,False,False
University of Tennessee Knoxville,BUAD,357,Honors: CBM III: Integrated Process Management,Behavioral processes in organizations with an emphasis on team dynamics and decision making within the contextual framework of integrated business process management.,False,False,False,False
University of Tennessee Knoxville,BUAD,361,The Firm in a Global Context,"Domestic and international factors that impact the decision-making process of the firm ― domestic and international macroeconomics, regulation, trade policy, technological change, institutional, and cultural systems. Emphasis on relationship between theoretical models and actual problems encountered in the conduct of business.",False,False,False,False
University of Tennessee Knoxville,BUAD,400,Special Topics,Topics of current interest in international business. Topics announced prior to offering.,False,False,False,False
University of Tennessee Knoxville,BUAD,402,Peer Mentor Practicum,Peer mentoring of first year students.,False,False,False,False
University of Tennessee Knoxville,BUAD,410,Leadership Perspectives,,False,False,False,False
University of Tennessee Knoxville,BUAD,102,Service Learning Seminar,,False,False,False,False
University of Tennessee Knoxville,BUAD,207,Honors: Business Functions,"Understanding how business works through application and integration of fundamental business functions. Includes aspects of marketing, finance, logistics, operations, organizational behavior, and information management.",False,False,False,False
University of Tennessee Knoxville,BUAD,427,Leadership Seminar: Capstone,Application of leadership concepts and methodologies in business and community environments.,False,False,False,False
University of Tennessee Knoxville,BUAD,492,Off-Campus Study,Grading Restriction: Satisfactory/No Credit grading only.,False,False,False,False
University of Tennessee Knoxville,BUAD,331,CBM I: Supply Chain Management,Coordinating the end-to-end relationships between supply chain members from inputs to delivery of product/services. Understanding impact of demand and supply information flows across the supply chain. Emphasis on integrating activities through improved processes and relationships to achieve and maintain competitive advantage.,False,False,False,False
University of Tennessee Knoxville,BUAD,493,Independent Study,,False,False,False,False
University of Tennessee Knoxville,BUAD,497,Honors Thesis,,False,False,False,False
University of Tennessee Knoxville,CBE,201,Material and Energy Balances,Steady-state and transient material and energy balances in chemical and biomolecular systems. Introduction to flowsheet software.,False,False,False,False
University of Tennessee Knoxville,BUAD,338,Honors: CMB I: Demand Management,,False,False,False,False
University of Tennessee Knoxville,CBE,235,Fundamentals of Molecular Bioengineering,"Summary of principles of biochemistry, molecular biology, and genetics from an engineering and applied science perspective. Examples of biologically-based molecular technologies and analysis and manipulation of living systems for technological applications.",False,False,False,False
University of Tennessee Knoxville,BUAD,353,CBM III: Integrated Process Management,Behavioral processes in organizations with an emphasis on team dynamics and decision making within the contextual framework of integrated business process management.,False,False,False,False
University of Tennessee Knoxville,CBE,240,Fluid Flow and Heat Transfer,,False,False,False,False
University of Tennessee Knoxville,CBE,250,Application of Chemical and Biomolecular Engineering Thermodynamics,,False,False,False,False
University of Tennessee Knoxville,BME,494,Special Project in Biomedical Engineering,,False,False,False,False
University of Tennessee Knoxville,CBE,301,Application of Statistical and Numerical Techniques in Engineering,"Statistical methods for probabilities, expectations, sampling, and estimation; Numerical methods for regression, integration, solution of systems of linear/nonlinear algebraic and differential equations.",False,False,False,False
University of Tennessee Knoxville,CBE,310,Chemical and Biomolecular Engineering Laboratory,"Thermodynamics, fluid flow, and heat transfer experiments in chemical and biomolecular engineering.",False,False,False,False
University of Tennessee Knoxville,CBE,340,Mass Transfer and Separation Processes,"Stagewise operation. Application of analytical, graphical, and computer methods to design of stagewise separatory operations. Differential operations application of analytical and computer methods to the design of diffusive processes. Applications include gas absorption, stripping, binary distillation, and extraction.",False,False,False,False
University of Tennessee Knoxville,CBE,360,Process Dynamics and Control,Introduction to process modeling and industrial control system design. Mathematical tools for characterizing dynamic behavior of processes. Theory and practice of operating and controlling such systems.,False,False,False,False
University of Tennessee Knoxville,CBE,394,Chemical and Biomolecular Engineering Co-op,,False,False,False,False
University of Tennessee Knoxville,CBE,401,Review of Chemical and Biomolecular Engineering Fundamentals,,False,False,False,False
University of Tennessee Knoxville,CBE,407,Honors Seminar,Presentations and discussions on topics of importance to chemical and biomolecular engineers.,False,False,False,False
University of Tennessee Knoxville,CBE,380,Seminar,Presentation and discussion of topics in the practice of chemical and biomolecular engineering.,False,False,False,False
University of Tennessee Knoxville,BUAD,401,Peer Mentor Techniques,"Training of upper-class students as mentors and advisors for freshmen. Includes cognitive and developmental theories of the college-age student, teaching and learning styles, group communication and listening techniques, and mentoring and advising skills.",False,False,False,False
University of Tennessee Knoxville,CBE,445,Separation Process Technology for the Pharmaceutical and Chemical Process Industries,"Multicomponent distillation, theory and computer simulations; specialized technologies, including membrane separation, crystallization, adsorption, and chromatography.",False,False,False,False
University of Tennessee Knoxville,CBE,447,Honors: Transport Phenomena,,False,False,False,False
University of Tennessee Knoxville,BSET,412,Surveying,"Measurement of landforms using radar, remote imagery, satellite real-time kinematics, and laser-based surveying instruments. Survey methods and mapping using GIS. Precision landform measurement of distances, angles, and areas; differential and profile leveling; topographic surveying and mapping; area computation.",False,False,False,False
University of Tennessee Knoxville,CBE,425,Chemical and Biomolecular Process Economics,"Concepts and methods of cost estimating, debt and equity financing, discounted cash flow methods, and estimation of product manufacturing costs. Includes case studies and the use of computer methods for financial and sensitivity analysis.",True,False,False,False
University of Tennessee Knoxville,CBE,450,Chemical and Bioengineering Reactor Fundamentals,,False,False,False,False
University of Tennessee Knoxville,CBE,467,Honors: Engineering Internship in Process Control,,False,False,False,False
University of Tennessee Knoxville,CBE,478,Honors: Applied Process Automation Design Projects,"Industrial programmable logic controllers (PLCs) and industrial automation and human-machine-interface (HMI) design software are used on workstations to develop automation solutions by small teams of students. Advanced control strategies, networking and Internet issues.",False,False,False,False
University of Tennessee Knoxville,CBE,475,Applied Microbiology and Bioengineering,"Cross-disciplinary course combining basic concepts in microbiology, biochemistry, reaction kinetics, and biochemical and environmental engineering. Commercial processes, biodegradation/wastewater treatment, analysis of basic bioreactor systems, biosensors, and immobilization methods.",False,False,False,False
University of Tennessee Knoxville,CBE,477,Honors: Applied Process Automation Laboratory,"Interfacing flexible batch continuous processes to automation systems. Top down analysis with bottom up implementation, hierarchical structures and object-oriented concepts are used to design automation solutions including human-machine interfaces. Workstations with modern industrial equipment provide an interactive graphics and visualization environment.",False,False,False,False
University of Tennessee Knoxville,CBE,483,Introduction to Reliability Engineering,,False,False,False,False
University of Tennessee Knoxville,BUAD,417,Leadership Seminar: Applications,,False,False,False,False
University of Tennessee Knoxville,CBE,486,Chemical and Biological Process Safety,,False,False,False,False
University of Tennessee Knoxville,CBE,484,Introduction to Maintainability Engineering,,False,False,False,False
University of Tennessee Knoxville,CBE,498,Honors Thesis,,False,False,False,False
University of Tennessee Knoxville,CBE,488,Honors: Design Internship in Green Engineering,Selected students work in small groups to address the prevention of industrial pollution through improved design of chemical and biochemical processes. Directed by faculty and engineers from a host company.,False,False,False,False
University of Tennessee Knoxville,CHEM,120,General Chemistry I,"A general course in theoretical and descriptive chemistry. Modern atomic theory, chemical bonding, stoichiometry, quantitative treatment of gas laws, quantitative aspects of solution chemistry, kinetics.",False,False,False,False
University of Tennessee Knoxville,CHEM,110,Introduction to Organic and Biochemistry,"Organic chemistry ― alkanes, unsaturated and aromatic hydrocarbons, structures and reactions of various organic functional groups. Biochemistry ― amino acids and proteins, carbohydrates, lipids, nucleic acids.",False,False,False,False
University of Tennessee Knoxville,CHEM,100,Principles of Chemistry,"Bonding and molecular structure, gas laws, liquid and solid state, solutions, colloids, acids and bases, oxidation and reduction, kinetics, and equilibria.",False,False,False,False
University of Tennessee Knoxville,BSE,411,Mechanical Systems Engineering,"Fundamentals of power delivery systems and simple mechanisms; selection and design of mechanical, hydraulic, and tractive power transmission systems. Emphasis on off-road vehicles and bioprocessing systems.",False,False,False,False
University of Tennessee Knoxville,CHEM,138,Honors: General Chemistry II,Satisfies General Education Requirement: (NS),False,False,False,False
University of Tennessee Knoxville,CHEM,160,Chemistry and the Home,"Chemistry and the consumer, household products, chemistry in the kitchen and around the home.",False,False,False,False
University of Tennessee Knoxville,CBE,480,Equipment Design and Economic Methods,"Design, optimization, and costing of chemical and biochemical plant equipment. Introduction to economic evaluation methods, capital investment, discounted cash flows, and net present value.",False,False,False,False
University of Tennessee Knoxville,CHEM,200,Introduction to Chemical Research,,False,False,False,False
University of Tennessee Knoxville,CBE,494,Special Problems in Chemical and Biomolecular Engineering,Chemical and biomolecular engineering problems related to recent developments in industrial practice or engineering research.,False,False,False,False
University of Tennessee Knoxville,CHEM,240,Chemical Programming,Use of the computer in solving problems encountered in chemistry.,False,False,False,False
University of Tennessee Knoxville,CHEM,130,General Chemistry II,"A general course in theoretical and descriptive chemistry. Chemical equilibria, thermochemistry, descriptive chemistry of non-metallic and metallic elements, electrochemistry, introduction to organic and biochemistry.",False,False,False,False
University of Tennessee Knoxville,CHEM,319,Analytical Chemistry Laboratory,,False,False,False,False
University of Tennessee Knoxville,BULW,301,Legal Environment of Business,"Survey of legal and ethical topics affecting business. Coverage includes legal and business ethics; dispute resolution mechanisms; and substantive and procedural law of regulation, torts, contracts, property, intellectual property, business associations, and employer/employee relations.",False,False,False,False
University of Tennessee Knoxville,CHEM,128,Honors: General Chemistry I,Satisfies General Education Requirement: (NS),False,False,False,False
University of Tennessee Knoxville,CHEM,320,Advanced Analytical Chemistry,"Modern electroanalytical methods, mass spectrometry, optical spectroscopic techniques, magnetic resonance methods, and advanced chromatographic theory.",False,False,False,False
University of Tennessee Knoxville,CHEM,310,Analytical Chemistry,,False,False,False,False
University of Tennessee Knoxville,BUAD,491,Foreign Study,Repeatability: May be repeated. Maximum 15 hours.,False,False,False,False
University of Tennessee Knoxville,CHEM,350,Organic Chemistry I,"Compounds of carbon and their reactions. Reaction mechanisms, synthesis, spectroscopic, and other physical properties.",False,False,False,False
University of Tennessee Knoxville,CHEM,329,Advanced Analytical Chemistry Laboratory,Experiments on topics covered in 320.,False,False,False,False
University of Tennessee Knoxville,CHEM,360,Organic Chemistry II,"Compounds of carbon and their reactions. Reaction mechanisms, synthesis, spectroscopic, and other physical properties.",False,False,False,False
University of Tennessee Knoxville,CHEM,358,Honors: Organic Chemistry I,"Enhanced version of Chemistry 350 with added emphasis on reactive species, important structural variations, synthesis, and biological implications.",False,False,False,False
University of Tennessee Knoxville,CHEM,368,Honors: Organic Chemistry II,,False,False,False,False
University of Tennessee Knoxville,CHEM,408,Honors: Research in Chemistry,Advanced students work with faculty on research projects requiring knowledge and skills acquired in chemistry curriculum. An honors thesis is written and is defended orally before a faculty committee.,False,False,False,False
University of Tennessee Knoxville,CHEM,420,Selected Topics in Chemistry,,False,False,False,False
University of Tennessee Knoxville,CHEM,430,Advanced Inorganic Chemistry,,False,False,False,False
University of Tennessee Knoxville,CHEM,406,Senior Seminar,Discussions by faculty and students of current research and topics from recent literature. Oral and written reports are required. All chemistry majors are encouraged to enroll.,False,False,False,False
University of Tennessee Knoxville,CHEM,439,Advanced Inorganic Chemistry Laboratory,"Modern experimental techniques in inorganic chemistry, including synthesis, analysis, and handling of air-sensitive materials.",False,False,False,False
University of Tennessee Knoxville,CHEM,450,Advanced Organic Chemistry,"Modern organic reactions of mechanistic, synthetic, and theoretical interest. Content reflects current trends in the area.",False,False,False,False
University of Tennessee Knoxville,CBE,481,Green Engineering,,False,False,False,False
University of Tennessee Knoxville,CHEM,471,Biophysical Chemistry,(See Biochemistry and Cellular and Molecular Biology 471.),False,False,False,False
University of Tennessee Knoxville,CHEM,479,Physical Chemistry Laboratory I,Experiments on topics discussed in 471 or 473.,False,False,False,False
University of Tennessee Knoxville,CHEM,150,Chemistry and Society,"Food and agricultural chemistry, chemistry of life, chemistry in medicine, air and water pollution, energy and fuels.",False,False,False,False
University of Tennessee Knoxville,CHEM,230,Inorganic Chemistry,"Periodicity, valence, bonding, and the descriptive chemistry of the elements. Coordination compounds, nuclear chemistry, transition elements, and inner-transition elements.",False,False,False,False
University of Tennessee Knoxville,CHEM,490,Introductory Polymer Chemistry,Fundamental principles stressing the role of chemistry in the interdisciplinary field of polymer science. Relation of molecular structure to bulk properties of polymers.,False,False,False,False
University of Tennessee Knoxville,CFS,101,Introduction to Child and Family Studies,"Orientation to the Department of Child and Family Studies, including requirements for the major, introduction to the faculty and their work, exposure to professional organizations, and learning about potential career possibilities. Includes observations.",False,False,False,False
University of Tennessee Knoxville,CHEM,473,Physical Chemistry I,"Properties of gases; first, second and third laws of thermodynamics; chemical equilibria; simple phase equilibria; properties of solutions.",False,False,False,False
University of Tennessee Knoxville,CHEM,481,Biophysical Chemistry,,False,False,False,False
University of Tennessee Knoxville,CFS,106,Introduction to ECE,"History of early childhood education programs, practices, and policies. Overview of children&#8217;s development and behavior. Introduction of application of developmental theory to curriculum development and classroom methods. Summary of current early childhood education issues and research. Introduction of impact of family, schools, and community on children&#8217;s learning. Readings, observations, colloquy, and exposure to a broad spectrum of early childhood education professionals.",False,False,False,False
University of Tennessee Knoxville,CFS,210,Human Development,"Conception through adulthood in various social/ecological contexts. Interrelationships among various aspects of development ― physical, cognitive, emotional, social. Normative and non-normative development.",False,False,False,False
University of Tennessee Knoxville,CFS,213,Development in Adolescence and Adulthood,,False,False,False,False
University of Tennessee Knoxville,CHEM,489,Physical Chemistry Laboratory II,Experiments on topics discussed in 481 or 483.,False,False,False,False
University of Tennessee Knoxville,CFS,220,Marriage and Family: Roles and Relationships,"Emerging and declining roles. Changing relationships among family members across the life cycle from various theoretical approaches. Impact of gender roles on marital relationships. Marital quality, power, decision-making, communications, conflict management, and combining work-family roles.",False,False,False,False
University of Tennessee Knoxville,CFS,240,Human Sexuality,"Sexuality through cultural, social, familial, and psychological factors.",False,False,False,False
University of Tennessee Knoxville,CFS,320,Family Interaction,,False,False,False,False
University of Tennessee Knoxville,CFS,345,Family Resource Management,,False,False,False,False
University of Tennessee Knoxville,CFS,350,Early Childhood Education I: Environments for Children,"Classroom management, behavior guidance, organization of day care environments, communication, interpersonal skills, interaction with children, child stress reduction, and management in classroom.",False,False,False,False
University of Tennessee Knoxville,CFS,360,Family Stress,"Family&#8217;s response to stressful circumstances. Skills for intervention into family systems. Violence, abuse, divorce, illness, and death.",False,False,False,False
University of Tennessee Knoxville,CFS,353,"Reading, Language, and Literacy","Theory and methods for creating learning environments for the development of language, emergent literacy, and reading and writing skills from infancy through eight years.",False,False,False,False
University of Tennessee Knoxville,CHEM,369,Organic Chemistry Laboratory,,False,False,False,False
University of Tennessee Knoxville,CFS,351,Early Childhood Education II: Curricula and Program Development for Young Children,"Planning effective early-learning programs for young children. Relating knowledge of children&#8217;s growth and development to appropriate experiences in art, music, number, logic, media, and physical knowledge. Planning, implementing, and evaluating curriculum activities.",False,False,False,False
University of Tennessee Knoxville,CHEM,400,Research in Chemistry,Advanced students work with faculty on projects requiring knowledge and skills acquired in chemistry curriculum. Written reports are required. May be followed by either 400 or 408 (but not both).,False,False,False,False
University of Tennessee Knoxville,CBE,490,Process Design and Economic Analysis,"Development of process information into an integrated chemical or biochemical plant design. Process specifications, capital investment, operating costs, and economic feasibility. Computer simulation of final plant design.",False,False,False,False
University of Tennessee Knoxville,CFS,385,Diversity Among Children and Families,,True,False,False,False
University of Tennessee Knoxville,CFS,395,Introduction to Research Methods and Statistics,,False,False,False,False
University of Tennessee Knoxville,CFS,460,Directed Study in Child and Family Studies,,False,False,False,False
University of Tennessee Knoxville,CFS,423,PreK-K Teaching Methods,"The knowledge, skills, and dispositions needed to become an inquiry-based, reflective practitioner who is a teacher of young children (birth through five years of age), in pre-kindergarten and kindergarten classrooms. Involves lecture and field placement components.",False,False,False,False
University of Tennessee Knoxville,CFS,470,Practicum: Pre-K Teaching,,False,False,False,False
University of Tennessee Knoxville,CFS,440,Family Life and Parent Education,Emphasis on skills required to develop family life education programs implemented in community settings. Overview of current approaches to the process of parenting and parent education programs.,False,False,False,False
University of Tennessee Knoxville,CFS,422,Early Childhood Teaching Methods,"Fundamentals of teaching language arts, math, science, and social studies through a holistic, integrative approach to early childhood education. Focus on grades K-3. Includes field experience.",False,False,False,False
University of Tennessee Knoxville,CFS,471,Practicum: Child Development,,False,False,False,False
University of Tennessee Knoxville,CFS,472,Practicum: Student Teaching PreK-K,"Field placement in PreK-K classroom settings with responsibility for curriculum planning and the supervision, assessment, and teaching of young children. Includes weekly seminar. This course is only for students in the PreK-K Teacher Licensure program and is designed to meet PreK-K licensure requirements.",False,False,False,False
University of Tennessee Knoxville,CFS,485,Special Topics in Child and Family Studies,,False,False,False,False
University of Tennessee Knoxville,CFS,480,Practicum: Community Placement,Supervised experiences with an area agency serving the needs of children and families.,False,False,False,False
University of Tennessee Knoxville,CFS,481,Research in Child and Family Studies,Supervised research experiences.,False,False,False,False
University of Tennessee Knoxville,CFS,497,Honors: Child and Family Studies,,False,False,False,False
University of Tennessee Knoxville,CHIN,132,Elementary Chinese II,(See Asian Languages 132.),False,False,False,False
University of Tennessee Knoxville,CHIN,231,Intermediate Chinese I,(See Asian Languages 231.),False,False,False,False
University of Tennessee Knoxville,CHIN,131,Elementary Chinese I,(See Asian Languages 131.),False,False,False,False
University of Tennessee Knoxville,CHIN,232,Intermediate Chinese II,(See Asian Languages 232.),False,False,False,False
University of Tennessee Knoxville,CHIN,311,Chinese Literature in English Translation,(See Asian Languages 311.),False,False,False,False
University of Tennessee Knoxville,CHIN,312,Chinese Literature in English Translation,(See Asian Languages 312.),False,False,False,False
University of Tennessee Knoxville,CHEM,483,Physical Chemistry II,Introduction to statistical thermodynamics; kinetics of chemical reactions; introduction to quantum mechanics and applications to electronic structure of atoms and molecules; molecular spectroscopy.,False,False,False,False
University of Tennessee Knoxville,CHIN,331,Advanced Chinese I,(See Asian Languages 331.),False,False,False,False
University of Tennessee Knoxville,CHIN,332,Advanced Chinese II,(See Asian Languages 332.),False,False,False,False
University of Tennessee Knoxville,CHIN,431,Readings in Chinese Literature,(See Asian Languages 431.),False,False,False,False
University of Tennessee Knoxville,CNST,235,Introduction to Cinematography as Art,(See Art Media Arts 235.),False,False,False,False
University of Tennessee Knoxville,CFS,211,Development in Infancy and Childhood,,False,False,False,False
University of Tennessee Knoxville,CNST,236,Introduction to Video Art,,False,False,False,False
University of Tennessee Knoxville,CNST,312,Popular Culture and American Politics,(See Political Science 312.),False,False,False,False
University of Tennessee Knoxville,CNST,315,Asian Film,(See Asian Languages 315.),False,False,False,False
University of Tennessee Knoxville,CNST,323,German Film,"Please enable Javascript for full functionality. Skip to Content The University of Tennessee, Knoxville Academic Catalog Academic Catalog Enrollment and Degree Verification MyUTK uTrack Dean’s List GPA Calculators CALENDARS CONFIRMED DEGREES The Graduate School Email: gradschool@utk.edu 111 Student Services Building, Knoxville, TN 37996-0211 Phone: (865) 974-2475 - Fax: (865) 946-1090 Office of the University Registrar Enrollment Management 209 Student Services Building, Knoxville, TN 37996-0200 Call One Stop: 865-974-1111 Email One Stop: onestop@utk.edu The University of Tennessee, Knoxville The University of Tennessee, Knoxville Knoxville, Tennessee 37996 865-974-1000 Search for: Events A-Z Apply Privacy Map Directory Give to UT Accessibility The flagship campus of the University of Tennessee System and partner in the Tennessee Transfer Pathway . University of Tennessee, Knoxville Dec 05, 2021 2009-2010 Undergraduate Catalog Select a Catalog 2021-2022 Undergraduate Catalog 2021-2022 Graduate Catalog 2020-2021 Undergraduate Catalog [ARCHIVED CATALOG] 2020-2021 Graduate Catalog [ARCHIVED CATALOG] 2019-2020 Undergraduate Catalog [ARCHIVED CATALOG] 2019-2020 Graduate Catalog [ARCHIVED CATALOG] 2018-2019 Undergraduate Catalog [ARCHIVED CATALOG] 2018-2019 Graduate Catalog [ARCHIVED CATALOG] 2017-2018 Undergraduate Catalog [ARCHIVED CATALOG] 2017-2018 Graduate Catalog [ARCHIVED CATALOG] 2016-2017 Undergraduate Catalog [ARCHIVED CATALOG] 2016-2017 Graduate Catalog [ARCHIVED CATALOG] 2015-2016 Undergraduate Catalog [ARCHIVED CATALOG] 2015-2016 Graduate Catalog [ARCHIVED CATALOG] 2014-2015 Undergraduate Catalog [ARCHIVED CATALOG] 2014-2015 Graduate Catalog [ARCHIVED CATALOG] 2013-2014 Undergraduate Catalog [ARCHIVED CATALOG] 2013-2014 Graduate Catalog [ARCHIVED CATALOG] 2012-2013 Undergraduate Catalog [ARCHIVED CATALOG] 2012-2013 Graduate Catalog [ARCHIVED CATALOG] 2011-2012 Undergraduate Catalog [ARCHIVED CATALOG] 2011-2012 Graduate Catalog [ARCHIVED CATALOG] 2010-2011 Und",False,False,False,False
University of Tennessee Knoxville,CNST,365,Writing the Screenplay,,False,False,False,False
